9 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 
9 1.000000:(1) 0.000000:(0) 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 
9 0.000000:(0) 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 
9 0.000000:(0) 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 
9 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 
9 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 
9 1.000000:(1) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 
9 1.000000:(1) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 
9 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 
9 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 
9 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 
9 0.000000:(0) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 0.000000:(0) 0.000000:(0) 1.000000:(1) 
9 0.000000:(0) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 0.000000:(0) 0.000000:(0) 1.000000:(1) 
9 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 1.000000:(1) 0.000000:(0) 1.000000:(1) 0.000000:(0) 
9 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 1.000000:(1) 0.000000:(0) 1.000000:(1) 0.000000:(0) 
9 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 0.000000:(0) 
9 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 0.000000:(0) 
9 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 1.000000:(1) 
9 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 1.000000:(1) 
9 0.000000:(0) 0.000000:(0) 1.000000:(1) 1.000000:(1) 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 
9 0.000000:(0) 0.000000:(0) 1.000000:(1) 1.000000:(1) 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 
9 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 
9 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 
9 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 0.000000:(0) 
9 0.000000:(0) 1.000000:(1) 0.000000:(0) 1.000000:(1) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 
9 0.517466:(1) 0.604813:(1) 0.408688:(1) 0.702378:(1) 0.146393:(0) 0.476341:(1) 0.311741:(1) 0.670703:(1) 0.388380:(1) 
9 0.996613:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.639358:(1) 
9 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 0.000000:(0) 
9 0.000000:(0) 0.000000:(0) 0.000000:(0) 1.000000:(1) 0.000000:(0) 0.000000:(0) 1.000000:(1) 0.000000:(0) 1.000000:(1) 
9 1.000000:(1) 0.000000:(0) 1.000000:(1) 0.618051:(1) 0.000000:(0) 0.623621:(1) 0.349557:(1) 1.000000:(1) 1.000000:(1) 
9 0.054524:(0) 0.603495:(1) 0.298761:(1) 0.370862:(1) 0.554085:(1) 0.138707:(0) 0.948008:(1) 0.186531:(1) 0.474896:(1) 
9 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 1.000000:(1) 0.000000:(0) 0.000000:(0) 0.000000:(0) 
